institution,scenario,seed,bills_processed,passage_rate,hung_parliament_behavior
republican,baseline,50,25,0.48,personal_vote
republican,baseline,51,25,0.36,personal_vote
republican,baseline,52,25,0.36,personal_vote
republican,baseline,53,25,0.4,personal_vote
republican,baseline,54,25,0.68,personal_vote
republican,baseline,55,25,0.6,personal_vote
republican,baseline,56,25,0.28,personal_vote
republican,baseline,57,25,0.52,personal_vote
republican,baseline,58,25,0.48,personal_vote
republican,baseline,59,25,0.36,personal_vote
republican,baseline,60,25,0.32,personal_vote
republican,baseline,61,25,0.72,personal_vote
republican,baseline,62,25,0.48,personal_vote
republican,baseline,63,25,0.28,personal_vote
republican,baseline,64,25,0.48,personal_vote
republican,baseline,65,25,0.44,personal_vote
republican,baseline,66,25,0.52,personal_vote
republican,baseline,67,25,0.4,personal_vote
republican,baseline,68,25,0.36,personal_vote
republican,baseline,69,25,0.52,personal_vote
republican,baseline,70,25,0.52,personal_vote
republican,baseline,71,25,0.2,personal_vote
republican,baseline,72,25,0.4,personal_vote
republican,baseline,73,25,0.32,personal_vote
republican,baseline,74,25,0.48,personal_vote
republican,baseline,75,25,0.44,personal_vote
republican,baseline,76,25,0.28,personal_vote
republican,baseline,77,25,0.44,personal_vote
republican,baseline,78,25,0.4,personal_vote
republican,baseline,79,25,0.48,personal_vote
republican,baseline,80,25,0.4,personal_vote
republican,baseline,81,25,0.32,personal_vote
republican,baseline,82,25,0.56,personal_vote
republican,baseline,83,25,0.48,personal_vote
republican,baseline,84,25,0.56,personal_vote
republican,baseline,85,25,0.52,personal_vote
republican,baseline,86,25,0.4,personal_vote
republican,baseline,87,25,0.36,personal_vote
republican,baseline,88,25,0.48,personal_vote
republican,baseline,89,25,0.52,personal_vote
republican,baseline,90,25,0.4,personal_vote
republican,baseline,91,25,0.32,personal_vote
republican,baseline,92,25,0.48,personal_vote
republican,baseline,93,25,0.4,personal_vote
republican,baseline,94,25,0.28,personal_vote
republican,baseline,95,25,0.44,personal_vote
republican,baseline,96,25,0.4,personal_vote
republican,baseline,97,25,0.44,personal_vote
republican,baseline,98,25,0.28,personal_vote
republican,baseline,99,25,0.4,personal_vote
republican,baseline,100,25,0.36,personal_vote
republican,baseline,101,25,0.68,personal_vote
republican,baseline,102,25,0.44,personal_vote
republican,baseline,103,25,0.44,personal_vote
republican,baseline,104,25,0.48,personal_vote
republican,baseline,105,25,0.48,personal_vote
republican,baseline,106,25,0.44,personal_vote
republican,baseline,107,25,0.56,personal_vote
republican,baseline,108,25,0.4,personal_vote
republican,baseline,109,25,0.44,personal_vote
republican,baseline,110,25,0.4,personal_vote
republican,baseline,111,25,0.6,personal_vote
republican,baseline,112,25,0.6,personal_vote
republican,baseline,113,25,0.4,personal_vote
republican,baseline,114,25,0.44,personal_vote
republican,baseline,115,25,0.4,personal_vote
republican,baseline,116,25,0.36,personal_vote
republican,baseline,117,25,0.76,personal_vote
republican,baseline,118,25,0.28,personal_vote
republican,baseline,119,25,0.44,personal_vote
republican,baseline,120,25,0.44,personal_vote
republican,baseline,121,25,0.44,personal_vote
republican,baseline,122,25,0.32,personal_vote
republican,baseline,123,25,0.44,personal_vote
republican,baseline,124,25,0.4,personal_vote
republican,baseline,125,25,0.4,personal_vote
republican,baseline,126,25,0.48,personal_vote
republican,baseline,127,25,0.44,personal_vote
republican,baseline,128,25,0.44,personal_vote
republican,baseline,129,25,0.6,personal_vote
republican,baseline,130,25,0.48,personal_vote
republican,baseline,131,25,0.52,personal_vote
republican,baseline,132,25,0.24,personal_vote
republican,baseline,133,25,0.52,personal_vote
republican,baseline,134,25,0.52,personal_vote
republican,baseline,135,25,0.44,personal_vote
republican,baseline,136,25,0.56,personal_vote
republican,baseline,137,25,0.36,personal_vote
republican,baseline,138,25,0.36,personal_vote
republican,baseline,139,25,0.6,personal_vote
republican,baseline,140,25,0.2,personal_vote
republican,baseline,141,25,0.52,personal_vote
republican,baseline,142,25,0.36,personal_vote
republican,baseline,143,25,0.36,personal_vote
republican,baseline,144,25,0.44,personal_vote
republican,baseline,145,25,0.48,personal_vote
republican,baseline,146,25,0.52,personal_vote
republican,baseline,147,25,0.36,personal_vote
republican,baseline,148,25,0.44,personal_vote
republican,baseline,149,25,0.48,personal_vote
republican,baseline,150,25,0.56,personal_vote
republican,baseline,151,25,0.36,personal_vote
republican,baseline,152,25,0.48,personal_vote
republican,baseline,153,25,0.48,personal_vote
republican,baseline,154,25,0.48,personal_vote
republican,baseline,155,25,0.44,personal_vote
republican,baseline,156,25,0.8,personal_vote
republican,baseline,157,25,0.52,personal_vote
republican,baseline,158,25,0.32,personal_vote
republican,baseline,159,25,0.4,personal_vote
republican,baseline,160,25,0.44,personal_vote
republican,baseline,161,25,0.72,personal_vote
republican,baseline,162,25,0.36,personal_vote
republican,baseline,163,25,0.4,personal_vote
republican,baseline,164,25,0.48,personal_vote
republican,baseline,165,25,0.36,personal_vote
republican,baseline,166,25,0.32,personal_vote
republican,baseline,167,25,0.32,personal_vote
republican,baseline,168,25,0.4,personal_vote
republican,baseline,169,25,0.4,personal_vote
republican,baseline,170,25,0.52,personal_vote
republican,baseline,171,25,0.56,personal_vote
republican,baseline,172,25,0.6,personal_vote
republican,baseline,173,25,0.28,personal_vote
republican,baseline,174,25,0.52,personal_vote
republican,baseline,175,25,0.4,personal_vote
republican,baseline,176,25,0.52,personal_vote
republican,baseline,177,25,0.52,personal_vote
republican,baseline,178,25,0.52,personal_vote
republican,baseline,179,25,0.56,personal_vote
republican,baseline,180,25,0.36,personal_vote
republican,baseline,181,25,0.44,personal_vote
republican,baseline,182,25,0.4,personal_vote
republican,baseline,183,25,0.44,personal_vote
republican,baseline,184,25,0.28,personal_vote
republican,baseline,185,25,0.36,personal_vote
republican,baseline,186,25,0.6,personal_vote
republican,baseline,187,25,0.48,personal_vote
republican,baseline,188,25,0.36,personal_vote
republican,baseline,189,25,0.28,personal_vote
republican,baseline,190,25,0.24,personal_vote
republican,baseline,191,25,0.44,personal_vote
republican,baseline,192,25,0.44,personal_vote
republican,baseline,193,25,0.44,personal_vote
republican,baseline,194,25,0.48,personal_vote
republican,baseline,195,25,0.4,personal_vote
republican,baseline,196,25,0.56,personal_vote
republican,baseline,197,25,0.68,personal_vote
republican,baseline,198,25,0.52,personal_vote
republican,baseline,199,25,0.56,personal_vote
premier_presidential,baseline,0,25,0.68,cohesive_obstruction
premier_presidential,baseline,1,25,0.64,cohesive_obstruction
premier_presidential,baseline,2,25,0.64,cohesive_obstruction
premier_presidential,baseline,3,25,0.6,cohesive_obstruction
premier_presidential,baseline,4,25,0.72,cohesive_obstruction
premier_presidential,baseline,5,25,0.56,cohesive_obstruction
premier_presidential,baseline,6,25,0.4,cohesive_obstruction
premier_presidential,baseline,7,25,0.68,cohesive_obstruction
premier_presidential,baseline,8,25,0.6,cohesive_obstruction
premier_presidential,baseline,9,25,0.52,cohesive_obstruction
premier_presidential,baseline,10,25,0.52,cohesive_obstruction
premier_presidential,baseline,11,25,0.44,cohesive_obstruction
premier_presidential,baseline,12,25,0.48,cohesive_obstruction
premier_presidential,baseline,13,25,0.56,cohesive_obstruction
premier_presidential,baseline,14,25,0.52,cohesive_obstruction
premier_presidential,baseline,15,25,0.44,cohesive_obstruction
premier_presidential,baseline,16,25,0.52,cohesive_obstruction
premier_presidential,baseline,17,25,0.56,cohesive_obstruction
premier_presidential,baseline,18,25,0.52,cohesive_obstruction
premier_presidential,baseline,19,25,0.56,cohesive_obstruction
premier_presidential,baseline,20,25,0.56,cohesive_obstruction
premier_presidential,baseline,21,25,0.68,cohesive_obstruction
premier_presidential,baseline,22,25,0.56,cohesive_obstruction
premier_presidential,baseline,23,25,0.52,cohesive_obstruction
premier_presidential,baseline,24,25,0.64,cohesive_obstruction
premier_presidential,baseline,25,25,0.6,cohesive_obstruction
premier_presidential,baseline,26,25,0.48,cohesive_obstruction
premier_presidential,baseline,27,25,0.44,cohesive_obstruction
premier_presidential,baseline,28,25,0.48,cohesive_obstruction
premier_presidential,baseline,29,25,0.76,cohesive_obstruction
premier_presidential,baseline,30,25,0.52,cohesive_obstruction
premier_presidential,baseline,31,25,0.44,cohesive_obstruction
premier_presidential,baseline,32,25,0.52,cohesive_obstruction
premier_presidential,baseline,33,25,0.56,cohesive_obstruction
premier_presidential,baseline,34,25,0.4,cohesive_obstruction
premier_presidential,baseline,35,25,0.64,cohesive_obstruction
premier_presidential,baseline,36,25,0.52,cohesive_obstruction
premier_presidential,baseline,37,25,0.72,cohesive_obstruction
premier_presidential,baseline,38,25,0.44,cohesive_obstruction
premier_presidential,baseline,39,25,0.52,cohesive_obstruction
premier_presidential,baseline,40,25,0.52,cohesive_obstruction
premier_presidential,baseline,41,25,0.28,cohesive_obstruction
premier_presidential,baseline,42,25,0.36,cohesive_obstruction
premier_presidential,baseline,43,25,0.56,cohesive_obstruction
premier_presidential,baseline,44,25,0.56,cohesive_obstruction
premier_presidential,baseline,45,25,0.56,cohesive_obstruction
premier_presidential,baseline,46,25,0.44,cohesive_obstruction
premier_presidential,baseline,47,25,0.52,cohesive_obstruction
premier_presidential,baseline,48,25,0.56,cohesive_obstruction
premier_presidential,baseline,49,25,0.56,cohesive_obstruction
premier_presidential,baseline,50,25,0.68,cohesive_obstruction
premier_presidential,baseline,51,25,0.4,cohesive_obstruction
premier_presidential,baseline,52,25,0.72,cohesive_obstruction
premier_presidential,baseline,53,25,0.52,cohesive_obstruction
premier_presidential,baseline,54,25,0.64,cohesive_obstruction
premier_presidential,baseline,55,25,0.72,cohesive_obstruction
premier_presidential,baseline,56,25,0.6,cohesive_obstruction
premier_presidential,baseline,57,25,0.52,cohesive_obstruction
premier_presidential,baseline,58,25,0.6,cohesive_obstruction
premier_presidential,baseline,59,25,0.6,cohesive_obstruction
premier_presidential,baseline,60,25,0.6,cohesive_obstruction
premier_presidential,baseline,61,25,0.64,cohesive_obstruction
premier_presidential,baseline,62,25,0.44,cohesive_obstruction
premier_presidential,baseline,63,25,0.48,cohesive_obstruction
premier_presidential,baseline,64,25,0.48,cohesive_obstruction
premier_presidential,baseline,65,25,0.52,cohesive_obstruction
premier_presidential,baseline,66,25,0.56,cohesive_obstruction
premier_presidential,baseline,67,25,0.64,cohesive_obstruction
premier_presidential,baseline,68,25,0.64,cohesive_obstruction
premier_presidential,baseline,69,25,0.56,cohesive_obstruction
premier_presidential,baseline,70,25,0.56,cohesive_obstruction
premier_presidential,baseline,71,25,0.64,cohesive_obstruction
premier_presidential,baseline,72,25,0.4,cohesive_obstruction
premier_presidential,baseline,73,25,0.64,cohesive_obstruction
premier_presidential,baseline,74,25,0.48,cohesive_obstruction
premier_presidential,baseline,75,25,0.36,cohesive_obstruction
premier_presidential,baseline,76,25,0.52,cohesive_obstruction
